study_accession	taxon_id	study_title	n	Reference	PI	Comment
SRP247451	5207	Cryptococcus neoformans var. neoformans Raw sequence reads	2	NA	NA	NA
SRP247451	5207	Cryptococcus neoformans var. neoformans Raw sequence reads	2	NA	NA	NA
SRP247451	5207	Cryptococcus neoformans var. neoformans Raw sequence reads	2	NA	NA	NA
SRP247451	5207	Cryptococcus neoformans var. neoformans Raw sequence reads	2	NA	NA	NA
SRP247451	5207	Cryptococcus neoformans var. neoformans Raw sequence reads	2	NA	NA	NA
SRP247451	5207	Cryptococcus neoformans var. neoformans Raw sequence reads	2	NA	NA	NA
SRP017845	5207	Stalled spliceosomes are a signal for RNAi-mediated genome defense	1	(Dumesic, 2013, 10.1016/j.cell.2013.01.046)	Hiten D Madhani	NA
SRP022147	2850	Dnmt1-Independent CG Methylation Contributes to Nucleosome Positioning in Diverse Eukaryotes	1	NA	NA	NA
SRP022147	2903	Dnmt1-Independent CG Methylation Contributes to Nucleosome Positioning in Diverse Eukaryotes	1	NA	NA	NA
SRP022147	35128	Dnmt1-Independent CG Methylation Contributes to Nucleosome Positioning in Diverse Eukaryotes	1	NA	NA	NA
SRP022147	38833	Dnmt1-Independent CG Methylation Contributes to Nucleosome Positioning in Diverse Eukaryotes	1	NA	NA	NA
SRP022147	44056	Dnmt1-Independent CG Methylation Contributes to Nucleosome Positioning in Diverse Eukaryotes	1	NA	NA	NA
SRP022147	178876	Dnmt1-Independent CG Methylation Contributes to Nucleosome Positioning in Diverse Eukaryotes	1	NA	NA	NA
SRP022147	186039	Dnmt1-Independent CG Methylation Contributes to Nucleosome Positioning in Diverse Eukaryotes	1	NA	NA	NA
SRP022147	242159	Dnmt1-Independent CG Methylation Contributes to Nucleosome Positioning in Diverse Eukaryotes	1	NA	NA	NA
SRP022849	4932	RNA vesicles content of fungi: Candida albicans strain ATCC Cryptococcus neoformans strain H99 Paracoccidioides brasiliensis strain 18 Saccharomyces cerevisiae strain SEY6210 Transcriptome or Gene expression	1	NA	NA	NA
SRP022849	5476	RNA vesicles content of fungi: Candida albicans strain ATCC Cryptococcus neoformans strain H99 Paracoccidioides brasiliensis strain 18 Saccharomyces cerevisiae strain SEY6210 Transcriptome or Gene expression	1	NA	NA	NA
SRP022849	10090	RNA vesicles content of fungi: Candida albicans strain ATCC Cryptococcus neoformans strain H99 Paracoccidioides brasiliensis strain 18 Saccharomyces cerevisiae strain SEY6210 Transcriptome or Gene expression	1	NA	NA	NA
SRP022849	121759	RNA vesicles content of fungi: Candida albicans strain ATCC Cryptococcus neoformans strain H99 Paracoccidioides brasiliensis strain 18 Saccharomyces cerevisiae strain SEY6210 Transcriptome or Gene expression	1	NA	NA	NA
SRP226736	178876	Cryptococcus neoformans var. grubbii serotype A (H99) gpp2delta strain	1	NA	NA	NA
SRP226736	178876	Cryptococcus neoformans var. grubbii serotype A (H99) gpp2delta strain	1	NA	NA	NA
SRP226736	178876	Cryptococcus neoformans var. grubbii serotype A (H99) gpp2delta strain	1	NA	NA	NA
SRP226736	178876	Cryptococcus neoformans var. grubbii serotype A (H99) gpp2delta strain	1	NA	NA	NA
SRP226736	178876	Cryptococcus neoformans var. grubbii serotype A (H99) gpp2delta strain	1	NA	NA	NA
SRP226736	178876	Cryptococcus neoformans var. grubbii serotype A (H99) gpp2delta strain	1	NA	NA	NA
